artist_id,song_id,danceability,duration_ms,energy,key,loudness,acousticness,instrumentalness,liveness,valence,tempo
738wLrAtLtCtFOLvQBXOXp,7zsXy7vlHdItvUSH8EwQss,0.602,185360.0,0.797,6.0,-5.084,0.055,0.0,0.187,0.492,92.928
540vIaP2JwjQb9dm3aArA4,0lYBSQXN6rCTvUZvg9S0lU,0.652,205947.0,0.713,8.0,-5.311,0.0771,1.02e-05,0.144,0.152,100.023
1Xyo4u8uXC1ZmMpatF05PJ,2IY7eOUDjw2ArKYxKa2jXc,0.682,230467.0,0.592,7.0,-7.033,0.169,5.49e-06,0.136,0.5,186.041
632WMoQfBWk76kBz7vMXNg,4wLvmlgcHW5ZkNERDIDv5H,0.501,242093.0,0.743,5.0,-6.379,0.207,1.55e-05,0.0793,0.224,91.01
4IJczjB0fJ04gs4uvP0Fli,77ZdAoTHYoF6Umo76HFD4m,0.592,228533.0,0.926,7.0,-3.469,0.0775,0.0,0.187,0.432,99.018
1KCSPY1glIKqW2TotWuXOR,37Veo3TsREFZKvfZ0CaI4S,0.575,213587.0,0.648,7.0,-4.747,0.0383,0.0,0.364,0.494,92.021
7oPgCQqMMXEXrNau5vxYZP,2M9ro2krNb7nr7HSprkEgo,0.711,296800.0,0.292,4.0,-15.523,0.313,0.0,0.131,0.194,103.951
6jJ0s89eD6GaHleKKya26X,1CwNogTShsnsn1C8UhRmYX,0.546,203475.0,0.645,11.0,-6.4,0.0397,0.0,0.107,0.457,101.578
7r2uG6BlFXKcwmh9ItqlII,7nZBRPj89rgeZ5eBLp2J7P,0.553,222213.0,0.711,0.0,-4.275,0.0216,0.0,0.142,0.293,99.515
60d24wfXkVzDSfLS6hyCjZ,23L5CiUhw2jV1OIMwthR3S,0.501,195707.0,0.519,4.0,-5.88,0.109,0.0,0.454,0.168,133.99
04gDigrS5kc9YWfZHwBETP,0AKejOKlGdiB53QpwAeenO,0.777,214480.0,0.627,7.0,-6.142,0.356,0.0,0.0956,0.444,100.054
0p4nmQO2msCgU4IF37Wi3j,5xEM5hIgJ1jjgcEBfpkt2F,0.585,244507.0,0.776,5.0,-5.898,0.0572,7.74e-06,0.3,0.427,77.987
4u5smJBskI6Adzv08PuiUP,57rOXabUKgkrwHPSqzo4s5,0.556,270222.0,0.762,1.0,-1.961,0.463,0.0,0.0957,0.225,135.013
3OKg7YbOIatODzkRIbLJR4,3VvBPkc24zC7x05mgJTyGO,0.53,290467.0,0.69,1.0,-3.591,0.114,0.00217,0.0969,0.224,107.014
69GGBxA162lTqCwzJG5jLp,2rizacJSyD9S1IQUxUxnsK,0.662,194080.0,0.586,0.0,-8.821,0.097,0.00272,0.115,0.296,90.0
69GGBxA162lTqCwzJG5jLp,0B8B8cVRFIG1yznoQe7c9s,0.627,247427.0,0.717,8.0,-5.751,0.017,0.0,0.261,0.561,105.05
69GGBxA162lTqCwzJG5jLp,5brMyscUnQg14hMriS91ks,0.598,229947.0,0.624,10.0,-6.581,0.00213,2.01e-06,0.117,0.137,128.037
0C8ZW7ezQVs4URX5aX7Kqx,1QNoKVgA758HFLu3TW2q7R,0.749,217907.0,0.881,10.0,-5.446,0.00755,7.81e-05,0.0974,0.337,120.034
1r4hJ1h58CWwUQe3MxPuau,1nO4EGuBjR75IGbFYzqPxO,0.74,212040.0,0.859,0.0,-4.742,0.0365,1.08e-05,0.0639,0.782,130.011
1dfeR4HaWDbWqFHLkxsg1d,7hQJA50XrCWABAu5v6QZ4i,0.559,209413.0,0.855,5.0,-5.077,0.0488,0.000681,0.68,0.605,156.311
3Ngh2zDBRPEriyxQDAMKd1,5l36mPDpqNWrNIRzwJpwYl,0.319,234427.0,0.732,4.0,-4.475,0.0134,0.0,0.658,0.2,80.195
3Ngh2zDBRPEriyxQDAMKd1,77QCfMGmEG334ZR9QR5zAR,0.521,225947.0,0.673,8.0,-8.685,0.00573,0.0,0.12,0.543,108.031
0dEvJpkqhrcn64d3oI8v79,1C0pmryC2MdXfa7MZ9uIrU,0.702,169760.0,0.898,9.0,-6.003,0.00854,0.000154,0.0917,0.731,112.845
0dEvJpkqhrcn64d3oI8v79,3dnY1Rl8JnjP1ZDFGrDzfh,0.521,206000.0,0.919,2.0,-3.146,0.000173,0.00218,0.301,0.746,131.726
1LOB7jTeEV14pHai6EXSzF,1lWoanAmIk1PZisbP5LmwT,0.673,219240.0,0.894,0.0,-2.73,0.148,3.4e-06,0.141,0.63,118.894
3AQRLZ9PuTAozP28Skbq8V,0uH0X2dMFEi0YAKek4sPNg,0.366,261107.0,0.763,9.0,-4.738,0.0613,0.0,0.0636,0.575,128.709
3AQRLZ9PuTAozP28Skbq8V,5ten1YZvGNOGCOAIapxDjh,0.493,273493.0,0.865,1.0,-3.268,0.00796,0.0,0.313,0.301,140.999
6lB8vOoI4DRrrVxXwuV19c,2CPqh63wRVscbceKcPxwvv,0.632,183414.0,0.575,5.0,-6.478,0.0225,1.81e-06,0.104,0.188,90.037
6MDME20pz9RveH9rEXvrOM,5knuzwU65gJK7IF5yJsuaW,0.72,251088.0,0.763,9.0,-4.068,0.406,0.0,0.18,0.742,101.965
6TIYQ3jFPwQSRmorSezPxX,56cswAa9WdFBsjsTyPBAKA,0.674,239280.0,0.694,2.0,-4.739,0.223,0.0,0.183,0.242,137.839
2oX42qP5ineK3hrhBECLmj,4nMlau89VAjmV7agkl7OY3,0.822,198001.0,0.544,0.0,-6.797,0.562,2.4e-05,0.144,0.861,122.047
2wUjUUtkb5lvLKcGKsKqsR,5EbX5xL3O2xT8FxCpYzgUO,0.315,175517.0,0.563,9.0,-9.671,0.173,0.000242,0.0673,0.147,179.484
60wslYioiBcxSTInM4nIy2,4QpGKXfAEIF8TquT7oF4zA,0.468,137427.0,0.437,0.0,-10.384,0.0505,0.0,0.054,0.399,101.027
4IWBUUAFIplrNtaOHcJPRM,1Pw5C4N6Fn5E4mGCxmbbVa,0.4,211240.0,0.564,10.0,-7.444,0.693,0.0,0.0863,0.483,99.269
3FUY2gzHeIiaesXtOAdB7A,2NniAhAtkRACaMeYt48xlD,0.591,247947.0,0.935,6.0,-2.664,0.000284,0.000278,0.142,0.736,140.043
64M6ah0SkkRsnPGtGiRAbb,5LtNBCM2ve0SxP0dlRVvMu,0.474,207775.0,0.537,2.0,-6.77,0.0758,0.0,0.316,0.335,90.103
6lB8vOoI4DRrrVxXwuV19c,3qaYuV5XZAwiOvGE91HhwS,0.561,204504.0,0.8,8.0,-4.576,0.0709,0.000133,0.0934,0.399,96.989
1LOB7jTeEV14pHai6EXSzF,3rwdcyPQ37SSsf1loOpux9,0.542,208133.0,0.894,1.0,-2.879,0.0236,0.0,0.132,0.296,127.947
7CajNmpbOovFoOoasH2HaY,75kMrDKPJJpgEQaXVh7QMB,0.606,232227.0,0.949,7.0,-2.749,0.015,2.76e-05,0.109,0.436,120.031
7qG3b048QCHVRO5Pv1T5lw,0JfAMd3xTqm7ZYhBmQjYzt,0.749,218053.0,0.766,8.0,-4.329,0.0447,0.0,0.0347,0.671,114.998
5LfGQac0EIXyAN8aUwmNAQ,6TfBA04WJ3X1d1wXhaCFVT,0.546,177827.0,0.905,0.0,-3.103,0.00511,0.0,0.211,0.598,126.12
6Wr3hh341P84m3EI8qdn9O,3wuJOi4N0Dd0QtBW0wZUwJ,0.334,195120.0,0.976,10.0,-3.471,0.000942,5.1e-05,0.184,0.547,195.177
0qT79UgT5tY4yudH9VfsdT,2OMqSRS11ly56zg9u5za6c,0.424,158733.0,0.949,7.0,-4.821,0.000859,5.84e-05,0.279,0.528,191.928
69GGBxA162lTqCwzJG5jLp,15vzANxN8G9wWfwAJLLMCg,0.646,221520.0,0.644,2.0,-6.763,0.0243,0.0,0.0888,0.251,99.999
0qT79UgT5tY4yudH9VfsdT,4OeLtiz7L0Rn4OTUm3Au9o,0.467,181653.0,0.852,5.0,-5.105,0.00846,0.0117,0.2,0.53,99.93
25uiPmTg16RbhZWAqwLBy5,0y8Wf6ltWpGCpgqVa21QNX,0.653,219480.0,0.794,7.0,-3.828,0.121,0.0,0.365,0.645,93.008
1xHQO9GJIW9OXHxGBISYc5,5eCkuGPZNl4mISFNPgr3Dd,0.597,197773.0,0.357,3.0,-14.718,0.644,0.00393,0.125,0.059,84.864
2qxJFvFYMEDqd7ui6kSAcq,6uBhi9gBXWjanegOb2Phh0,0.457,210091.0,0.627,5.0,-5.091,0.238,0.0,0.116,0.554,101.384
02A3cEvlLLCbIMVDrK2GHV,2L6orAlH8tBhiFTumIfMyF,0.67,222041.0,0.838,0.0,-4.031,0.0604,0.000611,0.159,0.717,104.998
6eUKZXaKkcviH0Ku9w2n3V,66qlqxhEMpSHOzjRK4il0b,0.461,261154.0,0.834,2.0,-4.868,0.0232,1.14e-05,0.14,0.471,135.007
69GGBxA162lTqCwzJG5jLp,1dNIEtp7AY3oDAKCGg2XkH,0.607,247627.0,0.649,11.0,-6.695,0.0306,2.46e-05,0.174,0.505,102.996
69GGBxA162lTqCwzJG5jLp,619A7U0RtsSEvqJeJdazJ3,0.76,177573.0,0.303,2.0,-11.362,0.238,8.09e-06,0.294,0.15,99.991
0du5cEVh5yTK9QJze8zA0C,5MMLS3xm12D7N26xlfFApr,0.656,147747.0,0.767,11.0,-3.038,0.25,0.0,0.114,0.871,163.834
23zg3TcAtWQy7J6upgbUnj,5sAlmL7Qp9N9BJTADkwEt9,0.616,234693.0,0.862,7.0,-5.18,0.00117,0.0,0.179,0.569,127.992
0daugAjUgbJSqdlyYNwIbT,5BuiZmp7H6hoUN5Fw2lUIp,0.601,223225.0,0.801,5.0,-2.425,0.139,0.0,0.103,0.377,126.955
2C2sVVXanbOpymYBMpsi89,49rpdsNYJirTTf6p6mMvag,0.539,221387.0,0.848,11.0,-5.081,0.0049,0.0,0.272,0.387,124.045
521qvhdobR0GzhvU6TFw76,3LQxo27aEIRGxAypPq9fFs,0.639,337500.0,0.775,9.0,-5.771,0.004,0.000409,0.15,0.265,128.007
7CajNmpbOovFoOoasH2HaY,6gpcs5eMhJwax4mIfKDYQk,0.736,230813.0,0.795,1.0,-3.299,0.498,1.21e-06,0.254,0.511,104.066
5Pwc4xIPtQLFEnJriah9YJ,4QeoDcR16IHpmmgFGQDrCp,0.711,223190.0,0.722,5.0,-3.946,0.062,0.0,0.14,0.477,99.954
5lwmRuXgjX8xIwlnauTZIP,6FwEmbPo3d3USlMzuulT69,0.76,235227.0,0.65,2.0,-5.819,0.514,0.0,0.0737,0.782,122.948
4wLXwxDeWQ8mtUIRPxGiD6,3tm3GG9BBOYhUzKWlS6A74,0.65,251160.0,0.879,8.0,-3.176,0.324,0.0,0.376,0.899,105.015
4V8Sr092TqfHkfAA5fXXqG,7CUYHcu0RnbOnMz4RuN07w,0.618,228200.0,0.793,2.0,-4.777,0.2,0.0,0.106,0.874,88.387
4V8Sr092TqfHkfAA5fXXqG,6rPO02ozF3bM7NnOV4h6s2,0.63,228827.0,0.815,2.0,-4.265,0.222,0.0,0.091,0.813,88.357
0du5cEVh5yTK9QJze8zA0C,1KtU0WCq472KzqCXgMOxkS,0.692,195889.0,0.896,1.0,-4.017,0.0121,6.59e-05,0.199,0.798,134.056
5WUlDfRSoLAfcVSX1WnrxN,1yvMUkIOTeUNtNWlWRgANS,0.468,217747.0,0.779,9.0,-4.839,0.112,0.000373,0.101,0.26,173.799
0ZED1XzwlLHW4ZaG4lOT6m,3abKAw6reL2U3vhAe98ZsY,0.766,181000.0,0.771,8.0,-4.358,0.166,2.51e-06,0.105,0.686,113.946
0eecdvMrqBftK0M1VKhaF4,3AEZUABDXNtecAOSC1qTfo,0.761,222560.0,0.838,4.0,-3.073,0.4,0.0,0.176,0.71,93.974
02kJSzxNuaWGqwubyUba0Z,1Eck97uRMlprKOOJN9oO1E,0.565,225526.0,0.771,1.0,-5.22,0.00464,0.0,0.0568,0.573,168.385
7qG3b048QCHVRO5Pv1T5lw,7nKBxz47S9SD79N086fuhn,0.684,208163.0,0.823,9.0,-3.297,0.0744,0.0,0.111,0.647,91.048
7qG3b048QCHVRO5Pv1T5lw,24Gxm7Eh7tO83E26LG0CsY,0.567,264600.0,0.65,7.0,-5.478,0.135,1.94e-05,0.11,0.154,76.036
1xU878Z1QtBldR7ru9owdU,6ZrlXT6mUMEgomN128iekU,0.642,241640.0,0.808,0.0,-6.406,0.0383,0.00829,0.547,0.273,97.565
521qvhdobR0GzhvU6TFw76,6UiDiFJUGEDzkGpZBL8IYq,0.555,213120.0,0.813,0.0,-5.792,0.0201,0.0,0.165,0.435,125.034
23fqKkggKUBHNkbKtXEls4,12GEpg2XOPyqk03JZEZnJs,0.648,220781.0,0.532,0.0,-6.597,0.0905,0.0,0.0831,0.487,99.983
0C8ZW7ezQVs4URX5aX7Kqx,3viZcRlE38APncWJ5VGM4q,0.426,194827.0,0.766,9.0,-3.228,0.172,0.0,0.0945,0.555,183.955
04gDigrS5kc9YWfZHwBETP,52yOf7Ls1u5AO3cFIzQ58m,0.7,234308.0,0.714,9.0,-6.295,0.122,0.0,0.0428,0.458,99.909
4EzkuveR9pLvDVFNx6foYD,1OwHOfTeJkdRhdqq93y2XV,0.539,224813.0,0.493,2.0,-8.161,0.108,2.21e-06,0.336,0.281,152.03
6XyY86QOPPrYVGvF9ch6wz,32bqxZEJRJObeNyc8bEiPt,0.59,169801.0,0.671,9.0,-6.098,0.0484,0.0,0.0604,0.438,149.982
6Wr3hh341P84m3EI8qdn9O,4OSbctVD37ycS0H3rwRm72,0.253,199387.0,0.969,3.0,-3.46,0.00228,1.88e-05,0.434,0.437,150.93
2xiIXseIJcq3nG7C8fHeBj,1Q2fYlSdwuutWj3QplhY9q,0.185,207587.0,0.948,8.0,-3.892,0.0104,0.0,0.105,0.316,196.578
6FBDaR13swtiWwGhX1WQsP,5JZcX7TTLx4l0xFIXJ3DBt,0.403,148573.0,0.956,6.0,-7.376,0.017,7.09e-05,0.0893,0.561,157.706
3Isy6kedDrgPYoTS1dazA9,1Vb4HQnN2kZ5Y2KgYF5TDV,0.742,221176.0,0.882,7.0,-2.862,0.0466,0.0,0.206,0.463,102.04
6MDME20pz9RveH9rEXvrOM,1x5sYLZiu9r5E43kMlt9f8,0.707,212459.0,0.629,0.0,-4.581,0.259,1.6e-05,0.138,0.457,122.863
6eUKZXaKkcviH0Ku9w2n3V,0tgVpDi06FyKpA1z0VMD4v,0.599,263400.0,0.448,8.0,-6.312,0.163,0.0,0.106,0.168,95.05
6eUKZXaKkcviH0Ku9w2n3V,0afhq8XCExXpqazXczTSve,0.624,170827.0,0.876,9.0,-3.374,0.0735,0.0,0.327,0.781,99.943
7hOGhpa8RMSuDOWntGIAJt,6A8dnC0xkiuWN4BshmTB2I,0.617,194013.0,0.642,8.0,-8.624,0.13,0.157,0.0929,0.221,105.885
5WUlDfRSoLAfcVSX1WnrxN,1Quf5Hv5j6az3QavlmZiQG,0.437,240960.0,0.562,0.0,-6.327,0.162,1.64e-05,0.0838,0.23,81.884
53XhwfbYqKCa1cC15pYq2q,1NtIMM4N0cFa1dNzN15chl,0.772,204347.0,0.78,10.0,-4.288,0.0512,0.0,0.119,0.719,124.988
5YGY8feqx7naU7z4HrwZM6,2habSXqcJGExM6JJyskY7O,0.565,231906.0,0.782,8.0,-6.413,0.0577,4.16e-05,0.0757,0.4,140.004
5YGY8feqx7naU7z4HrwZM6,7FKcbKrAi4uiXosKMNTjQI,0.582,199001.0,0.909,8.0,-2.476,0.00176,0.000214,0.268,0.513,128.024
1XNC9ksvgXeD1xRJruSA5t,5bwZjteR12LZdlWbb3BXWu,0.597,216648.0,0.822,1.0,-2.676,0.378,0.0,0.131,0.518,102.01
7hOGhpa8RMSuDOWntGIAJt,1cYEtxNxSo81m5oAm3vpWQ,0.653,220678.0,0.762,6.0,-7.111,0.371,0.00687,0.0951,0.526,117.977
2l35CQqtYRh3d8ZIiBep4v,3JMAdPq5TUOKBGsTATjLEH,0.554,225747.0,0.767,0.0,-5.043,0.114,0.0,0.231,0.497,122.846
0rvjqX7ttXeg3mTy8Xscbt,7EHmKkyAr6MZv5Y2FdZbXw,0.193,190333.0,0.5,7.0,-9.903,0.108,0.0067,0.332,0.354,207.639
0C8ZW7ezQVs4URX5aX7Kqx,2fZQIJew3nkNe99s2PKzul,0.95,214648.0,0.412,1.0,-6.592,0.177,0.0,0.077,0.73,121.019
7CajNmpbOovFoOoasH2HaY,6BaCraQ9xeLYg4Sb9TBT2X,0.893,223413.0,0.745,11.0,-3.105,0.0642,0.0,0.0943,0.872,101.018
0EmeFodog0BfCgMzAIvKQp,6mICuAdrwEjh6Y6lroV2Kg,0.852,195840.0,0.773,8.0,-2.921,0.187,3.05e-05,0.159,0.907,102.034
55Aa2cqylxrFIXC767Z865,1kMuU3TNQvHbqvXCWBodmP,0.376,271947.0,0.841,3.0,-4.348,0.0435,0.0,0.578,0.463,76.052
06HL4z0CvFAxyc27GXpf02,1vrd6UOGamcKNGnSHJQlSt,0.615,235267.0,0.721,2.0,-3.913,0.151,0.0,0.0925,0.324,119.007
04gDigrS5kc9YWfZHwBETP,6YVpU5vVxezJCYeQUxIkRT,0.795,199849.0,0.611,5.0,-5.224,0.0793,3.04e-06,0.0853,0.404,110.016
69GGBxA162lTqCwzJG5jLp,6cPyTS0Kk2sc4xQwC93kOg,0.624,207520.0,0.806,1.0,-5.957,0.00411,0.0,0.0872,0.528,149.999
4UXqAaa6dQYAk18Lv7PEgX,7cQMJ0wDqVS5iM0JIvP6Ay,0.577,230427.0,0.882,8.0,-5.224,0.00527,0.0,0.257,0.564,115.022
2qxJFvFYMEDqd7ui6kSAcq,2syQ0f4SAQdzvlAewPl1DJ,0.714,204583.0,0.924,1.0,-3.662,0.0245,1.75e-05,0.0532,0.505,107.968
1KCSPY1glIKqW2TotWuXOR,31MkGwj0SWgZaTvEt5Hgxv,0.386,271520.0,0.594,1.0,-6.186,0.0254,3.03e-06,0.0873,0.187,113.843
4gzpq5DPGxSnKTe4SA8HAU,4HXOBjwv2RnLpGG4xWOO6N,0.425,239216.0,0.69,0.0,-6.221,0.00385,0.0154,0.287,0.233,84.99
4gzpq5DPGxSnKTe4SA8HAU,6f49kbOuQSOsStBpyGvQfA,0.45,223773.0,0.92,11.0,-4.982,0.002,0.0201,0.334,0.0773,122.979
4gzpq5DPGxSnKTe4SA8HAU,1yqMgZNrevsWMLWfO2PRp5,0.43,285160.0,0.738,10.0,-7.076,0.0212,0.00165,0.33,0.0944,137.986
06HL4z0CvFAxyc27GXpf02,0lmMtDQ2ElasKU2qDAE6NN,0.602,193293.0,0.747,5.0,-5.739,0.00194,1.64e-05,0.0825,0.52,96.949
4gzpq5DPGxSnKTe4SA8HAU,5qfZRNjt2TkHEL12r3sDEU,0.535,282693.0,0.445,4.0,-9.155,0.456,0.0677,0.112,0.136,146.099
7dGJo4pcD2V6oG8kP0tJRR,15JINEqzVMv3SvJTAXAKED,0.647,263373.0,0.924,10.0,-4.957,0.25,0.0,0.519,0.614,173.962
0qT79UgT5tY4yudH9VfsdT,1HNE2PX70ztbEl6MLxrpNL,0.577,207093.0,0.838,9.0,-5.793,0.000178,1.07e-06,0.0588,0.802,116.048
0qT79UgT5tY4yudH9VfsdT,17XgxMFNzBYv38TEJRC18D,0.356,198493.0,0.929,8.0,-5.464,0.00014,0.00674,0.359,0.694,173.413
4nDoRrQiYLoBzwC5BhVJzF,0ofbQMrRDsUaVKq2mGLEAb,0.768,216897.0,0.517,7.0,-4.323,0.186,3.8e-05,0.104,0.418,104.992
0C8ZW7ezQVs4URX5aX7Kqx,7EmGUiUaOSGDnUUQUDrOXC,0.715,197993.0,0.802,11.0,-4.647,0.139,0.0,0.177,0.327,124.989
6M2wZ9GZgrQXHCFfjv46we,2ekn2ttSfGqwhhate0LSR0,0.762,209320.0,0.7,9.0,-6.021,0.00261,1.56e-05,0.153,0.608,116.073
1vCWHaC5f2uS3yhpwWbIA6,2OALaHcDdKkjYEpAr0Qzab,0.647,181812.0,0.669,5.0,-5.292,0.146,2.14e-05,0.0805,0.229,103.099
23fqKkggKUBHNkbKtXEls4,0Zbbxnx4SGGHoIow4PpISP,0.677,236853.0,0.497,5.0,-5.763,0.152,0.0,0.0911,0.419,99.137
4V8Sr092TqfHkfAA5fXXqG,1zsG4eaZmkA1dvjDDsAGLK,0.724,173720.0,0.895,7.0,-3.617,0.0322,0.0,0.097,0.64,96.022
46gyXjRIvN1NL1eCB8GBxo,3ZsexY07D4t4HRq7ogeSAS,0.465,182827.0,0.896,2.0,-3.126,0.00725,0.0,0.206,0.569,181.014
4kI8Ie27vjvonwaB2ePh8T,6QgjcU0zLnzq5OrUoSZ3OK,0.801,163253.0,0.795,1.0,-5.115,0.0417,0.000113,0.0717,0.754,79.028
06HL4z0CvFAxyc27GXpf02,2x0WlnmfG39ZuDmstl9xfX,0.453,244827.0,0.6,2.0,-6.217,0.00806,0.0,0.111,0.154,159.088
06HL4z0CvFAxyc27GXpf02,2yLa0QULdQr0qAIvVwN6B5,0.616,208187.0,0.776,2.0,-6.519,0.0609,0.0,0.155,0.459,160.053
7CajNmpbOovFoOoasH2HaY,4J7CKHCF3mdL4diUsmW8lq,0.544,184280.0,0.915,8.0,-3.405,0.129,0.000914,0.115,0.51,126.094
2lEOFtf3cCyzomQcMHJGfZ,5HOpkTTVcmZHnthgyxrIL8,0.703,213708.0,0.867,6.0,-4.292,0.107,0.0,0.119,0.546,128.008
4nDoRrQiYLoBzwC5BhVJzF,6VpQdig9pdpTSIFItgkJV5,0.643,227088.0,0.709,0.0,-4.343,0.145,0.000449,0.115,0.264,129.961
5p7f24Rk5HkUZsaS3BLG5F,5Gu0PDLN4YJeW75PpBSg9p,0.663,174800.0,0.708,8.0,-4.154,0.0337,0.0,0.0841,0.742,103.073
46gyXjRIvN1NL1eCB8GBxo,5kjKiLCznooPWDQQGwuxo9,0.388,206839.0,0.966,2.0,-4.244,0.00101,0.0,0.0548,0.508,175.019
0L8ExT028jH3ddEcZwqJJ5,64BbK9SFKH2jk86U3dGj2P,0.458,255373.0,0.795,0.0,-3.265,0.00316,0.000202,0.0756,0.513,123.229
7HV2RI2qNug4EcQqLbCAKS,45aBsnKRWUzhwbcqOJLwfe,0.284,234707.0,0.704,2.0,-7.276,0.00583,0.000115,0.0424,0.1,191.702
23zg3TcAtWQy7J6upgbUnj,4356Typ82hUiFAynbLYbPn,0.663,220800.0,0.861,7.0,-3.398,0.0338,0.0,0.082,0.654,119.963
77t00lrU1uk65snqAdoPnt,0y8UKPyJOluqIuacosTKEv,0.578,184947.0,0.649,0.0,-5.649,0.416,0.00253,0.0869,0.386,168.813
4GvEc3ANtPPjt1ZJllr5Zl,6tHWl8ows5JOZq9Yfaqn3M,0.716,133995.0,0.805,4.0,-3.839,0.014,3.1e-06,0.291,0.719,142.886
6DIS6PRrLS3wbnZsf7vYic,3e0yTP5trHBBVvV32jwXqF,0.472,321280.0,0.844,10.0,-6.578,0.00173,0.0,0.24,0.34,140.034
6DIS6PRrLS3wbnZsf7vYic,3yWsWi2PAo9s6elIhnywIS,0.581,261372.0,0.826,0.0,-4.87,0.00773,1.56e-06,0.792,0.492,100.018
4GITZM5LCR2KcdlgEOrNLD,6sPOmDulFtLzfX25zICNrC,0.66,177533.0,0.512,0.0,-7.183,0.313,0.0,0.283,0.852,133.607
7gAppWoH7pcYmphCVTXkzs,5plDUEEu4r5YEzHL8IhOs1,0.625,193213.0,0.845,1.0,-4.747,0.00279,0.0,0.217,0.567,129.976
2qxJFvFYMEDqd7ui6kSAcq,09IStsImFySgyp0pIQdqAc,0.745,184732.0,0.652,7.0,-3.099,0.198,0.0,0.133,0.409,106.809
46gyXjRIvN1NL1eCB8GBxo,3zGjPxmQpPQUYbrQyincUX,0.449,184943.0,0.941,1.0,-4.374,0.000428,0.0,0.0679,0.672,172.021
46gyXjRIvN1NL1eCB8GBxo,3aAoy02NwrmZcqXYYjqNh2,0.56,224947.0,0.887,7.0,-6.314,0.00388,0.0,0.341,0.198,130.026
53XhwfbYqKCa1cC15pYq2q,0yt31hMKZMiyIEfiBiLD2N,0.675,201240.0,0.674,1.0,-4.984,0.0409,0.0,0.128,0.569,134.941
2YZyLoL8N0Wb9xBt1NhZWg,3GCdLUSnKSMJhs4Tj6CV3s,0.709,232187.0,0.635,5.0,-4.865,0.0538,0.000139,0.098,0.536,96.825
0epOFNiUfyON9EYx7Tpr6V,4fPBB44eDH71YohayI4eKV,0.63,189227.0,0.908,11.0,-2.42,0.0238,0.592,0.116,0.968,120.522
4PCSnq8Q3hxOTn3ro4cl0M,4zXa17K83Pp6N2yXdVc2sv,0.571,179667.0,0.873,4.0,-7.647,0.249,0.0,0.526,0.8,94.233
74XFHRwlV6OrjEM0A2NCMF,1a9YW7fATU351ok4zWjU7a,0.436,253947.0,0.942,9.0,-2.206,9.56e-05,0.000438,0.209,0.5,164.975
0RpddSzUHfncUWNJXKOsjy,1fBl642IhJOE5U319Gy2Go,0.486,212293.0,0.831,5.0,-5.5,0.000392,0.0,0.363,0.8,148.026
0C8ZW7ezQVs4URX5aX7Kqx,514rhnksEwHUh6LxXsQ4Y9,0.6,210240.0,0.683,6.0,-6.271,0.0984,1.26e-06,0.11,0.494,102.036
66CXWjxzNUsdJxJ2JdwvnR,5SxkdsY1ufZzoq9iXceLw9,0.703,205947.0,0.696,0.0,-5.482,0.0375,5.65e-06,0.274,0.366,121.969
4phGZZrJZRo4ElhRtViYdl,1pIMxRddmCGalHnRbLFkWg,0.643,226098.0,0.617,1.0,-4.95,0.192,0.0,0.0989,0.592,82.029
5Rl15oVamLq7FbSb0NNBNy,55S2PQgSMYAhgoTCcGCDfw,0.596,203418.0,0.854,7.0,-5.114,0.0169,0.0,0.124,0.152,120.274
